,Tag1,Tag2,Tag3,Tag4,Tag5
2012-07-28 21:09:49.671000,Off,Tag not found,0,0,-5.50806427002
2012-07-28 21:10:49.671000,Off,Tag not found,0,0,-5.51766347885
2012-07-28 21:11:49.671000,Off,Tag not found,0,0,-5.52726221085
2012-07-28 21:12:49.671000,Off,Tag not found,0,0,-5.53686141968
2012-07-28 21:13:49.671000,Off,Tag not found,0,0,-5.54646062851
2012-07-28 21:14:49.671000,Off,Tag not found,0,0,-5.55605983734
2012-07-28 21:15:49.671000,Off,Tag not found,0,0,-5.56565904617
2012-07-28 21:16:49.671000,Off,Tag not found,0,0,-5.575258255
2012-07-28 21:17:49.671000,Off,Tag not found,0,0,-5.584856987
2012-07-28 21:18:49.671000,Off,Tag not found,0,0,-5.59445619583
2012-07-28 21:19:49.671000,Off,Tag not found,0,0,-5.60405540466
2012-07-28 21:20:49.671000,Off,Tag not found,0,0,-5.61365461349
2012-07-28 21:21:49.671000,Off,Tag not found,0,0,-5.62325382233
2012-07-28 21:22:49.671000,Off,Tag not found,0,0,-5.63285303116
2012-07-28 21:23:49.671000,Off,Tag not found,0,0,-5.64245176315
2012-07-28 21:24:49.671000,Off,Tag not found,0,0,-5.65205097198
2012-07-28 21:25:49.671000,Off,Tag not found,0,0,-5.66165018082
2012-07-28 21:26:49.671000,Off,Tag not found,0,0,-5.67124938965
2012-07-28 21:27:49.671000,Off,Tag not found,0,0,-5.68084859848
2012-07-28 21:28:49.671000,Off,Tag not found,0,0,-5.69044780731
2012-07-28 21:29:49.671000,Off,Tag not found,0,0,-5.70004653931
2012-07-28 21:30:49.671000,Off,Tag not found,0,0,-5.70964574814
2012-07-28 21:31:49.671000,Off,Tag not found,0,0,-5.71924495697
2012-07-28 21:32:49.671000,Off,Tag not found,0,0,-5.7288441658
2012-07-28 21:33:49.671000,Off,Tag not found,0,0,-5.73844337463
2012-07-28 21:34:49.671000,Off,Tag not found,0,0,-5.74804258347
2012-07-28 21:35:49.671000,Off,Tag not found,0,0,-5.75764131546
2012-07-28 21:36:49.671000,Off,Tag not found,0,0,-5.76724052429
2012-07-28 21:37:49.671000,Off,Tag not found,0,0,-5.77683973312
2012-07-28 21:38:49.671000,Off,Tag not found,0,0,-5.78643894196
2012-07-28 21:39:49.671000,Off,Tag not found,0,0,-5.79603815079
2012-07-28 21:40:49.671000,Off,Tag not found,0,0,-5.80563735962
2012-07-28 21:41:49.671000,Off,Tag not found,0,0,-5.81523609161
2012-07-28 21:42:49.671000,Off,Tag not found,0,0,-5.82483530045
2012-07-28 21:43:49.671000,Off,Tag not found,0,0,-5.83443450928
2012-07-28 21:44:49.671000,Off,Tag not found,0,0,-5.84403371811
2012-07-28 21:45:49.671000,Off,Tag not found,0,0,-5.85363292694
2012-07-28 21:46:49.671000,Off,Tag not found,0,0,-5.86323213577
2012-07-28 21:47:49.671000,Off,Tag not found,0,0,-5.8728313446
2012-07-28 21:48:49.671000,Off,Tag not found,0,0,-5.8824300766
2012-07-28 21:49:49.671000,Off,Tag not found,0,0,-5.89202928543
2012-07-28 21:50:49.671000,Off,Tag not found,0,0,-5.90162849426
2012-07-28 21:51:49.671000,Off,Tag not found,0,0,-5.91122770309
2012-07-28 21:52:49.671000,Off,Tag not found,0,0,-5.92082691193
2012-07-28 21:53:49.671000,Off,Tag not found,0,0,-5.93042612076
2012-07-28 21:54:49.671000,Off,Tag not found,0,0,-5.94002485275
2012-07-28 21:55:49.671000,Off,Tag not found,0,0,-5.94962406158
2012-07-28 21:56:49.671000,Off,Tag not found,0,0,-5.95922327042
2012-07-28 21:57:49.671000,Off,Tag not found,0,0,-5.96882247925
2012-07-28 21:58:49.671000,Off,Tag not found,0,0,-5.97842168808
2012-07-28 21:59:49.671000,Off,Tag not found,0,0,-5.98802089691
2012-07-28 22:00:49.671000,Off,Tag not found,0,0,-5.99761962891
2012-07-28 22:01:49.671000,Off,Tag not found,0,0,-6.00721883774
2012-07-28 22:02:49.671000,Off,Tag not found,0,0,-6.01681804657
2012-07-28 22:03:49.671000,Off,Tag not found,0,0,-6.0264172554
2012-07-28 22:04:49.671000,Off,Tag not found,0,0,-6.03601646423
2012-07-28 22:05:49.671000,Off,Tag not found,0,0,-6.04561567307
2012-07-28 22:06:49.671000,Off,Tag not found,0,0,-6.05521440506
2012-07-28 22:07:49.671000,Off,Tag not found,0,0,-6.06481361389
2012-07-28 22:08:49.671000,Off,Tag not found,0,0,-6.07441282272
2012-07-28 22:09:49.671000,Off,Tag not found,0,0,-6.08401203156
2012-07-28 22:10:49.671000,Off,Tag not found,0,0,-6.09247970581
2012-07-28 22:11:49.671000,Off,Tag not found,0,0,-6.10076999664
2012-07-28 22:12:49.671000,Off,Tag not found,0,0,-6.10906028748
2012-07-28 22:13:49.671000,Off,Tag not found,0,0,-6.11735057831
2012-07-28 22:14:49.671000,Off,Tag not found,0,0,-6.12564086914
2012-07-28 22:15:49.671000,Off,Tag not found,0,0,-6.13393115997
2012-07-28 22:16:49.671000,Off,Tag not found,0,0,-6.14222145081
2012-07-28 22:17:49.671000,Off,Tag not found,0,0,-6.15051174164
2012-07-28 22:18:49.671000,Off,Tag not found,0,0,-6.15880203247
2012-07-28 22:19:49.671000,Off,Tag not found,0,0,-6.1670923233
2012-07-28 22:20:49.671000,Off,Tag not found,0,0,-6.17538261414
2012-07-28 22:21:49.671000,Off,Tag not found,0,0,-6.18367290497
2012-07-28 22:22:49.671000,Off,Tag not found,0,0,-6.1919631958
2012-07-28 22:23:49.671000,Off,Tag not found,0,0,-6.20025348663
2012-07-28 22:24:49.671000,Off,Tag not found,0,0,-6.20854377747
2012-07-28 22:25:49.671000,Off,Tag not found,0,0,-6.2168340683
2012-07-28 22:26:49.671000,Off,Tag not found,0,0,-6.22512435913
2012-07-28 22:27:49.671000,Off,Tag not found,0,0,-6.23341464996
2012-07-28 22:28:49.671000,Off,Tag not found,0,0,-6.2417049408
2012-07-28 22:29:49.671000,Off,Tag not found,0,0,-6.24999523163
2012-07-28 22:30:49.671000,Off,Tag not found,0,0,-6.25828552246
2012-07-28 22:31:49.671000,Off,Tag not found,0,0,-6.26657581329
2012-07-28 22:32:49.671000,Off,Tag not found,0,0,-6.27486610413
2012-07-28 22:33:49.671000,Off,Tag not found,0,0,-6.28315639496
2012-07-28 22:34:49.671000,Off,Tag not found,0,0,-6.29144668579
2012-07-28 22:35:49.671000,Off,Tag not found,0,0,-6.29973697662
2012-07-28 22:36:49.671000,Off,Tag not found,0,0,-6.30802726746
2012-07-28 22:37:49.671000,Off,Tag not found,0,0,-6.31631755829
2012-07-28 22:38:49.671000,Off,Tag not found,0,0,-6.32460784912
2012-07-28 22:39:49.671000,Off,Tag not found,0,0,-6.33289813995
2012-07-28 22:40:49.671000,Off,Tag not found,0,0,-6.34118843079
2012-07-28 22:41:49.671000,Off,Tag not found,0,0,-6.34947872162
2012-07-28 22:42:49.671000,Off,Tag not found,0,0,-6.35776901245
2012-07-28 22:43:49.671000,Off,Tag not found,0,0,-6.36605930328
2012-07-28 22:44:49.671000,Off,Tag not found,0,0,-6.37434959412
2012-07-28 22:45:49.671000,Off,Tag not found,0,0,-6.38263988495
2012-07-28 22:46:49.671000,Off,Tag not found,0,0,-6.39093017578
2012-07-28 22:47:49.671000,Off,Tag not found,0,0,-6.39922046661
2012-07-28 22:48:49.671000,Off,Tag not found,0,0,-6.40751075745
2012-07-28 22:49:49.671000,Off,Tag not found,0,0,-6.41580104828
2012-07-28 22:50:49.671000,Off,Tag not found,0,0,-6.42409133911
2012-07-28 22:51:49.671000,Off,Tag not found,0,0,-6.43238162994
2012-07-28 22:52:49.671000,Off,Tag not found,0,0,-6.44067192078
2012-07-28 22:53:49.671000,Off,Tag not found,0,0,-6.44896221161
2012-07-28 22:54:49.671000,Off,Tag not found,0,0,-6.45725250244
2012-07-28 22:55:49.671000,Off,Tag not found,0,0,-6.46554279327
2012-07-28 22:56:49.671000,Off,Tag not found,0,0,-6.47383308411
2012-07-28 22:57:49.671000,Off,Tag not found,0,0,-6.48212337494
2012-07-28 22:58:49.671000,Off,Tag not found,0,0,-6.49041366577
2012-07-28 22:59:49.671000,Off,Tag not found,0,0,-6.4987039566
2012-07-28 23:00:49.671000,Off,Tag not found,0,0,-6.50699424744
2012-07-28 23:01:49.671000,Off,Tag not found,0,0,-6.51528453827
2012-07-28 23:02:49.671000,Off,Tag not found,0,0,-6.5235748291
2012-07-28 23:03:49.671000,Off,Tag not found,0,0,-6.53186511993
2012-07-28 23:04:49.671000,Off,Tag not found,0,0,-6.54015541077
2012-07-28 23:05:49.671000,Off,Tag not found,0,0,-6.5484457016
2012-07-28 23:06:49.671000,Off,Tag not found,0,0,-6.55673599243
2012-07-28 23:07:49.671000,Off,Tag not found,0,0,-6.56502628326
2012-07-28 23:08:49.671000,Off,Tag not found,0,0,-6.5733165741
2012-07-28 23:09:49.671000,Off,Tag not found,0,0,-6.58160686493
2012-07-28 23:10:49.671000,Off,Tag not found,0,0,-6.58989715576
2012-07-28 23:11:49.671000,Off,Tag not found,0,0,-6.59818744659
2012-07-28 23:12:49.671000,Off,Tag not found,0,0,-6.60647773743
2012-07-28 23:13:49.671000,Off,Tag not found,0,0,-6.61476802826
2012-07-28 23:14:49.671000,Off,Tag not found,0,0,-6.62305831909
2012-07-28 23:15:49.671000,Off,Tag not found,0,0,-6.63134860992
2012-07-28 23:16:49.671000,Off,Tag not found,0,0,-6.63963890076
2012-07-28 23:17:49.671000,Off,Tag not found,0,0,-6.64792919159
2012-07-28 23:18:49.671000,Off,Tag not found,0,0,-6.65621948242
2012-07-28 23:19:49.671000,Off,Tag not found,0,0,-6.66450977325
2012-07-28 23:20:49.671000,Off,Tag not found,0,0,-6.67280006409
2012-07-28 23:21:49.671000,Off,Tag not found,0,0,-6.68109035492
2012-07-28 23:22:49.671000,Off,Tag not found,0,0,-6.68938064575
2012-07-28 23:23:49.671000,Off,Tag not found,0,0,-6.69767093658
2012-07-28 23:24:49.671000,Off,Tag not found,0,0,-6.70596122742
2012-07-28 23:25:49.671000,Off,Tag not found,0,0,-6.71425151825
2012-07-28 23:26:49.671000,Off,Tag not found,0,0,-6.72254180908
2012-07-28 23:27:49.671000,Off,Tag not found,0,0,-6.73083209991
2012-07-28 23:28:49.671000,Off,Tag not found,0,0,-6.73912239075
2012-07-28 23:29:49.671000,Off,Tag not found,0,0,-6.74741268158
2012-07-28 23:30:49.671000,Off,Tag not found,0,0,-6.75570297241
2012-07-28 23:31:49.671000,Off,Tag not found,0,0,-6.76399326324
2012-07-28 23:32:49.671000,Off,Tag not found,0,0,-6.77228355408
2012-07-28 23:33:49.671000,Off,Tag not found,0,0,-6.78057384491
2012-07-28 23:34:49.671000,Off,Tag not found,0,0,-6.78886413574
2012-07-28 23:35:49.671000,Off,Tag not found,0,0,-6.79715442657
2012-07-28 23:36:49.671000,Off,Tag not found,0,0,-6.80544471741
2012-07-28 23:37:49.671000,Off,Tag not found,0,0,-6.81373500824
2012-07-28 23:38:49.671000,Off,Tag not found,0,0,-6.82202529907
2012-07-28 23:39:49.671000,Off,Tag not found,0,0,-6.8303155899
2012-07-28 23:40:49.671000,Off,Tag not found,0,0,-6.83860588074
2012-07-28 23:41:49.671000,Off,Tag not found,0,0,-6.84689617157
2012-07-28 23:42:49.671000,Off,Tag not found,0,0,-6.8551864624
2012-07-28 23:43:49.671000,Off,Tag not found,0,0,-6.86347675323
2012-07-28 23:44:49.671000,Off,Tag not found,0,0,-6.87176704407
2012-07-28 23:45:49.671000,Off,Tag not found,0,0,-6.8800573349
2012-07-28 23:46:49.671000,Off,Tag not found,0,0,-6.88834762573
2012-07-28 23:47:49.671000,Off,Tag not found,0,0,-6.89663791656
2012-07-28 23:48:49.671000,Off,Tag not found,0,0,-6.9049282074
2012-07-28 23:49:49.671000,Off,Tag not found,0,0,-6.91321849823
2012-07-28 23:50:49.671000,Off,Tag not found,0,0,-6.92150878906
2012-07-28 23:51:49.671000,Off,Tag not found,0,0,-6.9297990799
2012-07-28 23:52:49.671000,Off,Tag not found,0,0,-6.93808937073
2012-07-28 23:53:49.671000,Off,Tag not found,0,0,-6.94637966156
2012-07-28 23:54:49.671000,Off,Tag not found,0,0,-6.95466995239
2012-07-28 23:55:49.671000,Off,Tag not found,0,0,-6.96296024323
2012-07-28 23:56:49.671000,Off,Tag not found,0,0,-6.97125053406
2012-07-28 23:57:49.671000,Off,Tag not found,0,0,-6.97954082489
2012-07-28 23:58:49.671000,Off,Tag not found,0,0,-6.98783111572
2012-07-28 23:59:49.671000,Off,Tag not found,0,0,-6.99612140656
2012-07-29 00:00:49.671000,Off,Tag not found,0,0,-7.00441169739
2012-07-29 00:01:49.671000,Off,Tag not found,0,0,-7.01270198822
2012-07-29 00:02:49.671000,Off,Tag not found,0,0,-7.02099227905
2012-07-29 00:03:49.671000,Off,Tag not found,0,0,-7.02928256989
2012-07-29 00:04:49.671000,Off,Tag not found,0,0,-7.03757286072
2012-07-29 00:05:49.671000,Off,Tag not found,0,0,-7.04586315155
2012-07-29 00:06:49.671000,Off,Tag not found,0,0,-7.05415344238
2012-07-29 00:07:49.671000,Off,Tag not found,0,0,-7.06244373322
2012-07-29 00:08:49.671000,Off,Tag not found,0,0,-7.07073402405
2012-07-29 00:09:49.671000,Off,Tag not found,0,0,-7.07902431488
2012-07-29 00:10:49.671000,Off,Tag not found,0,0,-7.08731460571
2012-07-29 00:11:49.671000,Off,Tag not found,0,0,-7.09560489655
2012-07-29 00:12:49.671000,Off,Tag not found,0,0,-7.10389518738
2012-07-29 00:13:49.671000,Off,Tag not found,0,0,-7.11218547821
2012-07-29 00:14:49.671000,Off,Tag not found,0,0,-7.12047576904
2012-07-29 00:15:49.671000,Off,Tag not found,0,0,-7.12876605988
2012-07-29 00:16:49.671000,Off,Tag not found,0,0,-7.13705635071
2012-07-29 00:17:49.671000,Off,Tag not found,0,0,-7.14534664154
2012-07-29 00:18:49.671000,Off,Tag not found,0,0,-7.15363693237
2012-07-29 00:19:49.671000,Off,Tag not found,0,0,-7.16192722321
2012-07-29 00:20:49.671000,Off,Tag not found,0,0,-7.17021751404
2012-07-29 00:21:49.671000,Off,Tag not found,0,0,-7.17850780487
2012-07-29 00:22:49.671000,Off,Tag not found,0,0,-7.1867980957
2012-07-29 00:23:49.671000,Off,Tag not found,0,0,-7.19508838654
2012-07-29 00:24:49.671000,Off,Tag not found,0,0,-7.20337867737
2012-07-29 00:25:49.671000,Off,Tag not found,0,0,-7.2116689682
2012-07-29 00:26:49.671000,Off,Tag not found,0,0,-7.21995925903
2012-07-29 00:27:49.671000,Off,Tag not found,0,0,-7.22824954987
2012-07-29 00:28:49.671000,Off,Tag not found,0,0,-7.2365398407
2012-07-29 00:29:49.671000,Off,Tag not found,0,0,-7.24483013153
2012-07-29 00:30:49.671000,Off,Tag not found,0,0,-7.25312042236
2012-07-29 00:31:49.671000,Off,Tag not found,0,0,-7.2614107132
2012-07-29 00:32:49.671000,Off,Tag not found,0,0,-7.26970100403
2012-07-29 00:33:49.671000,Off,Tag not found,0,0,-7.27799129486
2012-07-29 00:34:49.671000,Off,Tag not found,0,0,-7.28628158569
2012-07-29 00:35:49.671000,Off,Tag not found,0,0,-7.29457187653
2012-07-29 00:36:49.671000,Off,Tag not found,0,0,-7.30286216736
2012-07-29 00:37:49.671000,Off,Tag not found,0,0,-7.31115245819
2012-07-29 00:38:49.671000,Off,Tag not found,0,0,-7.31944274902
2012-07-29 00:39:49.671000,Off,Tag not found,0,0,-7.32773303986
2012-07-29 00:40:49.671000,Off,Tag not found,0,0,-7.33602333069
2012-07-29 00:41:49.671000,Off,Tag not found,0,0,-7.34431362152
2012-07-29 00:42:49.671000,Off,Tag not found,0,0,-7.35260391235
2012-07-29 00:43:49.671000,Off,Tag not found,0,0,-7.36089420319
2012-07-29 00:44:49.671000,Off,Tag not found,0,0,-7.36918449402
2012-07-29 00:45:49.671000,Off,Tag not found,0,0,-7.37747478485
2012-07-29 00:46:49.671000,Off,Tag not found,0,0,-7.38576507568
2012-07-29 00:47:49.671000,Off,Tag not found,0,0,-7.39405536652
2012-07-29 00:48:49.671000,Off,Tag not found,0,0,-7.40234565735
2012-07-29 00:49:49.671000,Off,Tag not found,0,0,-7.41063594818
2012-07-29 00:50:49.671000,Off,Tag not found,0,0,-7.41892623901
2012-07-29 00:51:49.671000,Off,Tag not found,0,0,-7.42721652985
2012-07-29 00:52:49.671000,Off,Tag not found,0,0,-7.43550682068
2012-07-29 00:53:49.671000,Off,Tag not found,0,0,-7.44379711151
2012-07-29 00:54:49.671000,Off,Tag not found,0,0,-7.45208740234
2012-07-29 00:55:49.671000,Off,Tag not found,0,0,-7.46037769318
2012-07-29 00:56:49.671000,Off,Tag not found,0,0,-7.46866798401
2012-07-29 00:57:49.671000,Off,Tag not found,0,0,-7.47695827484
2012-07-29 00:58:49.671000,Off,Tag not found,0,0,-7.48524856567
2012-07-29 00:59:49.671000,Off,Tag not found,0,0,-7.49353885651
2012-07-29 01:00:49.671000,Off,Tag not found,0,0,-7.50182914734
2012-07-29 01:01:49.671000,Off,Tag not found,0,0,-7.51011943817
2012-07-29 01:02:49.671000,Off,Tag not found,0,0,-7.518409729
2012-07-29 01:03:49.671000,Off,Tag not found,0,0,-7.52670001984
2012-07-29 01:04:49.671000,Off,Tag not found,0,0,-7.53499031067
2012-07-29 01:05:49.671000,Off,Tag not found,0,0,-7.5432806015
2012-07-29 01:06:49.671000,Off,Tag not found,0,0,-7.55157089233
2012-07-29 01:07:49.671000,Off,Tag not found,0,0,-7.55986118317
2012-07-29 01:08:49.671000,Off,Tag not found,0,0,-7.568151474
2012-07-29 01:09:49.671000,Off,Tag not found,0,0,-7.57644176483
2012-07-29 01:10:49.671000,Off,Tag not found,0,0,-7.58473205566
2012-07-29 01:11:49.671000,Off,Tag not found,0,0,-7.5930223465
2012-07-29 01:12:49.671000,Off,Tag not found,0,0,-7.60131263733
2012-07-29 01:13:49.671000,Off,Tag not found,0,0,-7.60960292816
2012-07-29 01:14:49.671000,Off,Tag not found,0,0,-7.61789321899
2012-07-29 01:15:49.671000,Off,Tag not found,0,0,-7.62618350983
2012-07-29 01:16:49.671000,Off,Tag not found,0,0,-7.63447380066
2012-07-29 01:17:49.671000,Off,Tag not found,0,0,-7.64276409149
2012-07-29 01:18:49.671000,Off,Tag not found,0,0,-7.65105438232
2012-07-29 01:19:49.671000,Off,Tag not found,0,0,-7.65934467316
2012-07-29 01:20:49.671000,Off,Tag not found,0,0,-7.66763496399
2012-07-29 01:21:49.671000,Off,Tag not found,0,0,-7.67592525482
2012-07-29 01:22:49.671000,Off,Tag not found,0,0,-7.68421554565
2012-07-29 01:23:49.671000,Off,Tag not found,0,0,-7.69250583649
2012-07-29 01:24:49.671000,Off,Tag not found,0,0,-7.70079565048
2012-07-29 01:25:49.671000,Off,Tag not found,0,0,-7.70908594131
2012-07-29 01:26:49.671000,Off,Tag not found,0,0,-7.71737623215
2012-07-29 01:27:49.671000,Off,Tag not found,0,0,-7.72566652298
2012-07-29 01:28:49.671000,Off,Tag not found,0,0,-7.73395681381
2012-07-29 01:29:49.671000,Off,Tag not found,0,0,-7.74224710464
2012-07-29 01:30:49.671000,Off,Tag not found,0,0,-7.75053739548
2012-07-29 01:31:49.671000,Off,Tag not found,0,0,-7.75882768631
2012-07-29 01:32:49.671000,Off,Tag not found,0,0,-7.76711797714
2012-07-29 01:33:49.671000,Off,Tag not found,0,0,-7.77540826797
2012-07-29 01:34:49.671000,Off,Tag not found,0,0,-7.78369855881
2012-07-29 01:35:49.671000,Off,Tag not found,0,0,-7.79198884964
2012-07-29 01:36:49.671000,Off,Tag not found,0,0,-7.80027914047
2012-07-29 01:37:49.671000,Off,Tag not found,0,0,-7.8085694313
2012-07-29 01:38:49.671000,Off,Tag not found,0,0,-7.81685972214
2012-07-29 01:39:49.671000,Off,Tag not found,0,0,-7.82515001297
2012-07-29 01:40:49.671000,Off,Tag not found,0,0,-7.8334403038
2012-07-29 01:41:49.671000,Off,Tag not found,0,0,-7.84173059464
2012-07-29 01:42:49.671000,Off,Tag not found,0,0,-7.85002088547
2012-07-29 01:43:49.671000,Off,Tag not found,0,0,-7.8583111763
2012-07-29 01:44:49.671000,Off,Tag not found,0,0,-7.86660146713
2012-07-29 01:45:49.671000,Off,Tag not found,0,0,-7.87489175797
2012-07-29 01:46:49.671000,Off,Tag not found,0,0,-7.8831820488
2012-07-29 01:47:49.671000,Off,Tag not found,0,0,-7.89147233963
2012-07-29 01:48:49.671000,Off,Tag not found,0,0,-7.89976263046
2012-07-29 01:49:49.671000,Off,Tag not found,0,0,-7.9080529213
2012-07-29 01:50:49.671000,Off,Tag not found,0,0,-7.91634321213
2012-07-29 01:51:49.671000,Off,Tag not found,0,0,-7.92463350296
2012-07-29 01:52:49.671000,Off,Tag not found,0,0,-7.93292379379
2012-07-29 01:53:49.671000,Off,Tag not found,0,0,-7.94121408463
2012-07-29 01:54:49.671000,Off,Tag not found,0,0,-7.94950437546
2012-07-29 01:55:49.671000,Off,Tag not found,0,0,-7.95779466629
2012-07-29 01:56:49.671000,Off,Tag not found,0,0,-7.96608495712
2012-07-29 01:57:49.671000,Off,Tag not found,0,0,-7.97437524796
2012-07-29 01:58:49.671000,Off,Tag not found,0,0,-7.98266553879
2012-07-29 01:59:49.671000,Off,Tag not found,0,0,-7.99095582962
2012-07-29 02:00:49.671000,Off,Tag not found,0,0,-7.99924612045
2012-07-29 02:01:49.671000,Off,Tag not found,0,0,-8.00753688812
2012-07-29 02:02:49.671000,Off,Tag not found,0,0,-8.01582717896
2012-07-29 02:03:49.671000,Off,Tag not found,0,0,-8.02411746979
2012-07-29 02:04:49.671000,Off,Tag not found,0,0,-8.03240776062
2012-07-29 02:05:49.671000,Off,Tag not found,0,0,-8.04069805145
2012-07-29 02:06:49.671000,Off,Tag not found,0,0,-8.04898834229
2012-07-29 02:07:49.671000,Off,Tag not found,0,0,-8.05727863312
2012-07-29 02:08:49.671000,Off,Tag not found,0,0,-8.06556892395
2012-07-29 02:09:49.671000,Off,Tag not found,0,0,-8.07385921478
2012-07-29 02:10:49.671000,Off,Tag not found,0,0,-8.08214950562
2012-07-29 02:11:49.671000,Off,Tag not found,0,0,-8.09043979645
2012-07-29 02:12:49.671000,Off,Tag not found,0,0,-8.09873008728
2012-07-29 02:13:49.671000,Off,Tag not found,0,0,-8.10702037811
2012-07-29 02:14:49.671000,Off,Tag not found,0,0,-8.11531066895
2012-07-29 02:15:49.671000,Off,Tag not found,0,0,-8.12360095978
2012-07-29 02:16:49.671000,Off,Tag not found,0,0,-8.13189125061
2012-07-29 02:17:49.671000,Off,Tag not found,0,0,-8.14018154144
2012-07-29 02:18:49.671000,Off,Tag not found,0,0,-8.14847183228
2012-07-29 02:19:49.671000,Off,Tag not found,0,0,-8.15676212311
2012-07-29 02:20:49.671000,Off,Tag not found,0,0,-8.16505241394
2012-07-29 02:21:49.671000,Off,Tag not found,0,0,-8.17334270477
2012-07-29 02:22:49.671000,Off,Tag not found,0,0,-8.18163299561
2012-07-29 02:23:49.671000,Off,Tag not found,0,0,-8.18992328644
2012-07-29 02:24:49.671000,Off,Tag not found,0,0,-8.19821357727
2012-07-29 02:25:49.671000,Off,Tag not found,0,0,-8.2065038681
2012-07-29 02:26:49.671000,Off,Tag not found,0,0,-8.21479415894
2012-07-29 02:27:49.671000,Off,Tag not found,0,0,-8.22308444977
2012-07-29 02:28:49.671000,Off,Tag not found,0,0,-8.2313747406
2012-07-29 02:29:49.671000,Off,Tag not found,0,0,-8.23966503143
2012-07-29 02:30:49.671000,Off,Tag not found,0,0,-8.24795532227
2012-07-29 02:31:49.671000,Off,Tag not found,0,0,-8.2562456131
2012-07-29 02:32:49.671000,Off,Tag not found,0,0,-8.26453590393
2012-07-29 02:33:49.671000,Off,Tag not found,0,0,-8.27282619476
2012-07-29 02:34:49.671000,Off,Tag not found,0,0,-8.2811164856
2012-07-29 02:35:49.671000,Off,Tag not found,0,0,-8.28940677643
2012-07-29 02:36:49.671000,Off,Tag not found,0,0,-8.29769706726
2012-07-29 02:37:49.671000,Off,Tag not found,0,0,-8.30598735809
2012-07-29 02:38:49.671000,Off,Tag not found,0,0,-8.31427764893
2012-07-29 02:39:49.671000,Off,Tag not found,0,0,-8.32256793976
2012-07-29 02:40:49.671000,Off,Tag not found,0,0,-8.33085823059
2012-07-29 02:41:49.671000,Off,Tag not found,0,0,-8.33914852142
2012-07-29 02:42:49.671000,Off,Tag not found,0,0,-8.34743881226
2012-07-29 02:43:49.671000,Off,Tag not found,0,0,-8.35572910309
2012-07-29 02:44:49.671000,Off,Tag not found,0,0,-8.36401939392
2012-07-29 02:45:49.671000,Off,Tag not found,0,0,-8.37230968475
2012-07-29 02:46:49.671000,Off,Tag not found,0,0,-8.38059997559
2012-07-29 02:47:49.671000,Off,Tag not found,0,0,-8.38889026642
2012-07-29 02:48:49.671000,Off,Tag not found,0,0,-8.39718055725
2012-07-29 02:49:49.671000,Off,Tag not found,0,0,-8.40547084808
2012-07-29 02:50:49.671000,Off,Tag not found,0,0,-8.41376113892
2012-07-29 02:51:49.671000,Off,Tag not found,0,0,-8.42205142975
2012-07-29 02:52:49.671000,Off,Tag not found,0,0,-8.43034172058
2012-07-29 02:53:49.671000,Off,Tag not found,0,0,-8.43863201141
2012-07-29 02:54:49.671000,Off,Tag not found,0,0,-8.44692230225
2012-07-29 02:55:49.671000,Off,Tag not found,0,0,-8.45521259308
2012-07-29 02:56:49.671000,Off,Tag not found,0,0,-8.46350288391
2012-07-29 02:57:49.671000,Off,Tag not found,0,0,-8.47179317474
2012-07-29 02:58:49.671000,Off,Tag not found,0,0,-8.48008346558
2012-07-29 02:59:49.671000,Off,Tag not found,0,0,-8.48837375641
2012-07-29 03:00:49.671000,Off,Tag not found,0,0,-8.49666404724
2012-07-29 03:01:49.671000,Off,Tag not found,0,0,-8.50495433807
2012-07-29 03:02:49.671000,Off,Tag not found,0,0,-8.51324462891
2012-07-29 03:03:49.671000,Off,Tag not found,0,0,-8.52153491974
2012-07-29 03:04:49.671000,Off,Tag not found,0,0,-8.52982521057
2012-07-29 03:05:49.671000,Off,Tag not found,0,0,-8.5381155014
2012-07-29 03:06:49.671000,Off,Tag not found,0,0,-8.54640579224
2012-07-29 03:07:49.671000,Off,Tag not found,0,0,-8.55469608307
2012-07-29 03:08:49.671000,Off,Tag not found,0,0,-8.5629863739
2012-07-29 03:09:49.671000,Off,Tag not found,0,0,-8.57127571106
2012-07-29 03:10:49.671000,Off,Tag not found,0,0,-8.57956600189
2012-07-29 03:11:49.671000,Off,Tag not found,0,0,-8.58785629272
2012-07-29 03:12:49.671000,Off,Tag not found,0,0,-8.59614658356
2012-07-29 03:13:49.671000,Off,Tag not found,0,0,-8.60443687439
2012-07-29 03:14:49.671000,Off,Tag not found,0,0,-8.61272716522
2012-07-29 03:15:49.671000,Off,Tag not found,0,0,-8.62101745605
2012-07-29 03:16:49.671000,Off,Tag not found,0,0,-8.62930774689
2012-07-29 03:17:49.671000,Off,Tag not found,0,0,-8.63759803772
2012-07-29 03:18:49.671000,Off,Tag not found,0,0,-8.64588832855
2012-07-29 03:19:49.671000,Off,Tag not found,0,0,-8.65417861938
2012-07-29 03:20:49.671000,Off,Tag not found,0,0,-8.66246891022
2012-07-29 03:21:49.671000,Off,Tag not found,0,0,-8.67075920105
2012-07-29 03:22:49.671000,Off,Tag not found,0,0,-8.67904949188
2012-07-29 03:23:49.671000,Off,Tag not found,0,0,-8.68733978271
2012-07-29 03:24:49.671000,Off,Tag not found,0,0,-8.69563007355
2012-07-29 03:25:49.671000,Off,Tag not found,0,0,-8.70392036438
